name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,Class,PDB_code
decoys_minimizations/mini_4uj9_model0_chainA_S3N_resi1351__chainA_hits_1_decoy_S3N_13_125.pdb,-0.176731394,805.6,0.714995184,0.285004816,-32.43630539,-33.20940044,10.72691262,1.001297785,-3.233361725,-0.322778739,0,4.501436563,1,2,0,238,77,0,64,16,0,0,0,0,15051.31767,1,34,3423,820,1032,41,773,181,234,10,0,0,0,0,633,137,170,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,2,3,2.7811,61.8,0,4UJ9_S3N
decoys_minimizations/mini_4uj9_model0_chainA_S3N_resi1351__chainA_hits_1_decoy_S3N_16_43.pdb,-0.17779011,852.5,0.724633203,0.275366797,-25.44955018,-31.93403497,9.644541833,8.295750999,-3.115571507,-0.768421824,0,8.727091519,1,7,0,256,91,0,56,7,0,0,0,1,-130176.4266,2,33,3787,890,1153,51,549,128,163,7,387,86,112,5,0,0,0,0,0,0,0,0,213,48,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,4,2,2.0281,69.53,0,4UJ9_S3N
decoys_minimizations/mini_4uj9_model0_chainA_S3N_resi1351__chainA_hits_1_decoy_S3N_20_298.pdb,-0.173902558,774,0.704029861,0.295970139,-23.35626137,-26.71586327,7.142811991,5.028518516,-3.971870165,0,0,0.982723885,0,6,0,206,68,0,36,6,0,0,0,0,33460.14694,0,23,3437,839,1049,40,836,197,266,10,0,0,0,0,117,30,36,1,0,0,0,0,193,54,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,3,1.8698,56.56,0,4UJ9_S3N
decoys_minimizations/mini_4ujb_model0_chainA_8BQ_resi1351__chainA_altA_hits_1_decoy_8BQ_11_26.pdb,-0.175377743,677,0.701312372,0.298687628,-28.12164967,-28.38431068,9.595729756,3.385516272,-6.588834014,0,-1.51941287,9.456792836,1,7,0,226,80,0,41,4,0,0,0,0,-302369.7952,2,17,2800,655,823,33,572,136,170,5,422,98,123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,34,44,3,0,0,0,0,0.357142857,4,1,2.4175,63.55,0,4UJB_8BQ
decoys_minimizations/mini_4ujb_model0_chainA_8BQ_resi1351__chainA_altA_hits_1_decoy_8BQ_27_10.pdb,-0.205285575,745.8,0.669751617,0.330248383,-20.96206348,-23.08222617,6.67997564,4.725691032,-4.423675866,0,-1.095754182,5.713839929,1,6,0,172,55,0,45,4,0,0,0,0,-182825.7685,2,12,2802,651,834,30,882,198,269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,41,57,2,0,0,0,0,0.2,4,1,2.40412,62.91,0,4UJB_8BQ
decoys_minimizations/mini_4ujb_model0_chainA_8BQ_resi1351__chainA_altA_hits_1_decoy_8BQ_9_37.pdb,-0.168036309,696.5,0.657196494,0.342803506,-32.56287662,-30.18913701,6.982967734,7.437517508,-12.30320995,-0.829399623,-0.474094489,3.767569659,3,1,0,186,68,0,42,10,0,0,0,2,-455447.2181,1,23,2457,558,723,33,944,224,291,10,0,0,0,0,0,0,0,0,0,0,0,0,213,54,63,2,0,0,0,0,221,44,59,3,0,0,0,0,0.153846154,5,1,1.9954,71.24,0,4UJB_8BQ
decoys_minimizations/mini_4umt_model0_chainA_47W_resi1335__chainA_hits_1_decoy_47W_27_98.pdb,-0.223430356,964.8,0.779785494,0.220214506,-28.56027965,-39.04509864,13.37897559,4.304401737,-1.563246705,0,0,1.276377704,0,11,111,260,96,15,21,9,0,0,0,0,24502.57484,1,22,3908,922,1002,72,589,137,152,11,384,89,99,6,0,0,0,0,0,0,0,0,0,0,0,0,173,44,54,3,0,0,0,0,0,0,0,0,0.65,3,2,1.2852,46.01,0,4UMT_47W
decoys_minimizations/mini_4umt_model0_chainA_47W_resi1335__chainA_hits_1_decoy_47W_28_94.pdb,-0.218148086,956.5,0.801518791,0.198481209,-33.04613062,-42.93233673,16.12188555,4.56985806,-3.000274162,0,0,1.717595026,0,11,92,275,149,6,25,18,0,0,0,2,-121251.2482,0,29,4068,974,1052,71,618,147,161,11,395,100,109,5,0,0,0,0,0,0,0,0,0,0,0,0,177,43,55,3,0,0,0,0,0,0,0,0,0.65,3,2,1.2852,46.01,0,4UMT_47W
decoys_minimizations/mini_4umt_model0_chainA_47W_resi1335__chainA_hits_1_decoy_47W_3_107.pdb,-0.218551742,912.2,0.822071056,0.177928944,-34.31858617,-41.91566303,13.7602877,0.141076289,0.220922364,0,0,2.420814779,0,9,119,184,213,13,2,29,0,0,0,2,-646.5506832,0,28,4072,997,1050,68,415,98,106,7,613,148,155,12,0,0,0,0,0,0,0,0,180,49,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,4,2,1.9769,52,0,4UMT_47W
decoys_minimizations/mini_4umu_model0_chainA_0V0_resi1334__chainA_hits_1_decoy_0V0_29_261.pdb,-0.212914906,754.1,0.888520096,0.111479904,-24.51273365,-37.2292233,13.60376396,3.698695593,0.983273194,0,0,-0.085346863,0,13,69,190,165,14,15,29,0,0,1,1,5626.620656,0,26,3077,717,781,58,428,98,105,8,427,96,97,8,0,0,0,0,0,0,0,0,402,95,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,3,2,2.149,62.78,0,4UMU_0V0
decoys_minimizations/mini_4umu_model0_chainA_0V0_resi1334__chainA_hits_1_decoy_0V0_39_42.pdb,-0.213578649,749.7,0.878091986,0.121908014,-30.44748331,-35.47019661,10.71257033,1.558591897,-0.582707853,-1.267816944,0,1.414926936,1,4,50,275,79,1,20,20,0,0,0,0,-6631.234932,1,25,2992,690,731,55,431,99,105,8,446,103,104,8,451,115,121,7,0,0,0,0,191,47,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,2,0.9731,54.94,0,4UMU_0V0
decoys_minimizations/mini_4umu_model0_chainA_0V0_resi1334__chainA_hits_1_decoy_0V0_4_1.pdb,-0.251427597,779.8,0.81912844,0.18087156,-30.21138393,-33.39070777,9.420147224,1.179504829,-0.450639137,-1.458092058,0,1.040415556,1,6,56,195,76,9,6,9,0,0,0,0,-7264.870758,1,33,3138,727,784,57,605,143,162,11,214,51,52,4,0,0,0,0,0,0,0,0,210,46,50,4,198,48,51,3,0,0,0,0,0,0,0,0,0.4,5,2,3.265,64.08,0,4UMU_0V0
decoys_minimizations/mini_4umx_model0_chainA_VVS_resi1415__chainA_hits_1_decoy_VVS_5_113.pdb,-0.182420384,900.9,0.850697367,0.149302633,-28.75932246,-28.6669046,10.31685352,-5.807128021,0.243645038,0,0,7.411602512,0,5,115,199,104,12,0,5,0,0,0,1,28811.34323,0,20,3336,860,850,76,674,175,170,13,151,39,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80952381,3,1,1.9959,54.74,0,4UMX_VVS
decoys_minimizations/mini_4umx_model0_chainA_VVS_resi1415__chainA_hits_1_decoy_VVS_60_21.pdb,-0.182931969,790.7,0.854209326,0.145790674,-23.82271723,-23.14873965,6.841633136,-5.679619178,1.550338291,0,0,2.112640725,0,4,74,141,93,6,0,0,0,0,0,0,77746.58222,0,15,2807,734,737,67,531,137,139,10,312,84,86,7,0,0,0,0,0,0,0,0,179,49,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,6,1,3.7893,60.17,0,4UMX_VVS
decoys_minimizations/mini_4umx_model0_chainA_VVS_resi1415__chainA_hits_1_decoy_VVS_82_118.pdb,-0.177704438,748.9,0.852523786,0.147476214,-27.19208114,-24.36961147,8.775909148,-4.727012135,-1.023546591,0,0,0.527997801,0,2,113,140,70,12,0,7,0,0,0,0,-46805.43572,0,30,3061,789,784,66,269,70,69,7,407,103,109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,4,1,3.8502,54.7,0,4UMX_VVS
decoys_minimizations/mini_4unn_model0_chainA_QZZ_resi1210__chainA_altA_hits_1_decoy_QZZ_10_130.pdb,-0.162403546,719.72,0.800868381,0.199131619,-30.20072714,-28.94633598,9.153257309,3.097985312,-6.84003881,0,-1.757998176,1.15380492,2,5,224,25,43,16,0,2,0,0,1,0,-108120.935,2,26,3158,884,945,18,0,0,0,0,942,270,282,6,212,54,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,5,2,2.9921,93.06,0,4UNN_QZZ
decoys_minimizations/mini_4unn_model0_chainA_QZZ_resi1210__chainA_altA_hits_1_decoy_QZZ_16_3.pdb,-0.153748991,678.53,0.737907566,0.262092434,-31.84807594,-33.32987099,8.219109396,5.711580164,-6.914748221,0,0,0.531225726,0,6,232,37,42,17,0,0,0,0,1,0,-179220.7194,4,32,3182,857,918,17,860,223,228,4,421,102,114,2,0,0,0,0,0,0,0,0,0,0,0,0,292,88,86,1,0,0,0,0,0,0,0,0,0,6,2,4.2005,84.06,0,4UNN_QZZ
decoys_minimizations/mini_4unn_model0_chainA_QZZ_resi1210__chainA_altA_hits_1_decoy_QZZ_8_89.pdb,-0.121368368,670.28,0.694619616,0.305380384,-22.38716374,-23.96101853,7.235939891,4.152312015,-4.22028168,0,-0.872654485,11.09777521,1,6,159,34,41,29,0,0,0,0,0,0,-43152.43923,1,24,2437,652,692,14,193,54,56,1,623,165,176,3,0,0,0,0,0,0,0,0,154,48,53,1,0,0,0,0,150,41,44,1,0,0,0,0,0.142857143,4,2,4.2643,79.12,0,4UNN_QZZ
decoys_minimizations/mini_4unq_model0_chainA_H6D_resi1210__chainA_altA_hits_1_decoy_H6D_11_134.pdb,-0.174856473,689.54,0.736537828,0.263462172,-23.60196882,-30.26248358,7.520544001,4.903284695,-2.311548704,0,0,11.09386547,0,3,234,26,29,22,2,6,0,0,1,1,-41960.47436,1,23,2578,676,729,14,413,102,108,2,552,148,159,3,0,0,0,0,0,0,0,0,356,97,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,5,1,2.8084,70.5,0,4UNQ_H6D
decoys_minimizations/mini_4unq_model0_chainA_H6D_resi1210__chainA_altA_hits_1_decoy_H6D_16_26.pdb,-0.183402866,707.65,0.696855206,0.303144794,-20.21646015,-25.3532511,5.405205497,4.092981147,-1.488317623,0,0,5.064062015,0,1,188,17,13,6,0,1,0,0,0,0,-193326.1058,1,15,1910,534,573,11,368,107,112,2,466,129,142,3,0,0,0,0,0,0,0,0,363,100,106,2,0,0,0,0,188,48,55,1,0,0,0,0,0.181818182,6,1,2.3575,62.13,0,4UNQ_H6D
decoys_minimizations/mini_4unq_model0_chainA_H6D_resi1210__chainA_altA_hits_1_decoy_H6D_41_19.pdb,-0.180743695,692.3,0.704449544,0.295550456,-18.42664023,-28.29693448,10.17627123,9.869206433,-4.759123956,0,-1.150951342,9.567837151,1,6,232,4,7,23,0,5,0,0,1,1,-73228.51556,1,15,2534,652,713,14,389,98,108,2,617,154,165,3,0,0,0,0,0,0,0,0,297,76,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,5,1,2.8068,70.5,0,4UNQ_H6D
decoys_minimizations/mini_4uns_model0_chainA_QZ3_resi1210__chainA_hits_1_decoy_QZ3_18_6.pdb,-0.132201435,721.4,0.688893271,0.311106729,-25.6002417,-30.56106216,7.403094383,6.637278409,-5.732142263,0,0,23.93955971,0,7,208,18,37,37,0,0,0,0,0,0,-53949.02129,4,14,2639,686,757,14,1220,313,335,6,0,0,0,0,166,46,44,0,0,0,0,0,196,47,55,1,0,0,0,0,103,27,33,1,0,0,0,0,0.333333333,6,2,3.6266,64.71,0,4UNS_QZ3
decoys_minimizations/mini_4uns_model0_chainA_QZ3_resi1210__chainA_hits_1_decoy_QZ3_35_8.pdb,-0.067050438,607.48,0.595533643,0.404466357,-12.24270904,-18.60996339,4.024859254,7.098725904,-1.700192766,0,0,5.486159326,0,6,53,45,78,0,13,7,0,0,0,0,57752.03391,0,13,2160,596,627,5,475,124,137,2,357,103,105,1,0,0,0,0,0,0,0,0,98,28,29,0,110,30,34,0,0,0,0,0,0,0,0,0,0.133333333,3,2,2.6704,78.51,0,4UNS_QZ3
decoys_minimizations/mini_4uns_model0_chainA_QZ3_resi1210__chainA_hits_1_decoy_QZ3_4_42.pdb,-0.144977356,668.51,0.690403373,0.309596627,-31.86158148,-31.64044627,7.594968123,2.027111167,-5.468189887,0,0,10.46668982,0,3,227,19,34,19,0,0,0,0,0,0,-71946.20731,3,25,2554,684,742,14,1284,316,351,6,0,0,0,0,522,156,160,3,0,0,0,0,199,46,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,6,2,3.16632,71.75,0,4UNS_QZ3
decoys_minimizations/mini_4usf_model0_chainB_6UI_resi700__chainB_altB_hits_1_decoy_6UI_1_4.pdb,-0.26759632,734.8,0.885297175,0.114702825,-34.43310323,-34.47946057,15.42212003,-5.314063407,-1.722675908,0,0,4.277846614,0,6,0,289,106,0,42,22,0,0,2,0,-53376.76357,0,39,3193,752,801,16,781,201,216,4,0,0,0,0,0,0,0,0,0,0,0,0,182,48,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,1,3.73613,38.54,0,4USF_6UI
decoys_minimizations/mini_4usf_model0_chainB_6UI_resi700__chainB_altB_hits_1_decoy_6UI_60_7.pdb,-0.246257665,709.3,0.881740094,0.118259906,-26.18478443,-32.6129565,10.86585801,-0.584907273,1.601782254,0,0,3.746772534,0,4,0,299,72,0,20,13,0,0,2,0,25300.29125,0,25,3099,758,790,15,420,99,102,2,465,91,105,2,0,0,0,0,0,0,0,0,181,48,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,4,1,1.78402,51.75,0,4USF_6UI
decoys_minimizations/mini_4usf_model0_chainB_6UI_resi700__chainB_altB_hits_1_decoy_6UI_61_14.pdb,-0.186381473,695.8,0.83800011,0.16199989,-26.91601391,-33.59161953,11.56240367,0.368776458,0.321256484,0,0,5.287642118,0,9,2,257,98,0,16,22,0,0,2,0,97047.96852,0,28,3049,721,775,15,431,101,111,2,466,92,104,2,0,0,0,0,0,0,0,0,210,53,55,1,190,49,50,1,0,0,0,0,0,0,0,0,0.214285714,4,1,2.129,51.75,0,4USF_6UI
decoys_minimizations/mini_4uwb_model0_chainA_JVT_resi1769__chainA_altA_hits_1_decoy_JVT_100_278.pdb,-0.097148641,693.2,0.62914578,0.37085422,-19.4933839,-22.5122145,7.413768399,3.077543398,-2.720479422,0,0,3.442783087,0,9,13,189,35,0,25,16,0,0,0,0,50529.04406,0,18,2768,744,813,8,531,141,156,2,402,113,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2,2.44552,81.02,0,4UWB_JVT
decoys_minimizations/mini_4uwb_model0_chainA_JVT_resi1769__chainA_altA_hits_1_decoy_JVT_7_29.pdb,-0.129048968,676.4,0.602358007,0.397641993,-25.231668,-26.08963134,7.992758717,2.644142167,-3.838972501,-2.087067774,0,-0.880082974,1,3,0,242,32,0,33,28,0,0,1,0,-70365.47843,4,16,2551,655,737,7,771,197,226,2,158,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,2,0.8767,82.5,0,4UWB_JVT
decoys_minimizations/mini_4uwb_model0_chainA_JVT_resi1769__chainA_altA_hits_1_decoy_JVT_85_9.pdb,-0.090920678,663,0.6125057,0.3874943,-20.0636196,-24.04608977,5.737197865,2.123449613,-0.137461704,0,0,0.237415059,0,7,7,219,28,0,24,13,0,0,0,0,6146.202542,0,18,2371,605,688,6,632,166,187,1,166,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,56,1,0,0,0,0,0,0,0,0,0.0625,3,2,3.29222,73.09,0,4UWB_JVT
decoys_minimizations/mini_4uwc_model0_chainA_4Y0_resi1773__chainA_altB_hits_1_decoy_4Y0_22_46.pdb,-0.130197379,711.3,0.713103157,0.286896843,-25.37277364,-28.19400799,8.878931954,0.838934631,-4.322273733,0,0,7.580330101,0,9,10,214,102,0,15,15,0,0,0,0,7351.229782,3,17,2492,645,707,9,542,136,158,2,387,110,110,0,0,0,0,0,0,0,0,0,177,46,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,6,2,2.8811,92.18,0,4UWC_4Y0
decoys_minimizations/mini_4uwc_model0_chainA_4Y0_resi1773__chainA_altB_hits_1_decoy_4Y0_23_32.pdb,-0.099302377,671.1,0.687299146,0.312700854,-19.50287562,-22.8903879,5.488590023,3.007258396,-2.988505721,0,0,16.24210819,0,10,12,124,133,0,11,22,0,0,0,0,10441.71121,2,16,2271,613,650,4,510,135,148,1,459,118,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,4,2,3.23242,76.39,0,4UWC_4Y0
decoys_minimizations/mini_4uwc_model0_chainA_4Y0_resi1773__chainA_altB_hits_1_decoy_4Y0_4_126.pdb,-0.088314542,646.3,0.796402279,0.203597721,-27.43989774,-28.94308808,9.465209876,-2.602485715,-1.789130991,0,0,4.744949543,0,4,0,172,105,0,14,13,0,0,0,0,56050.4492,0,30,2415,625,668,9,713,197,205,1,103,29,30,0,0,0,0,0,0,0,0,0,370,90,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,8,1,2.07632,86.69,0,4UWC_4Y0
decoys_minimizations/mini_4uye_model0_chainB_9F9_resi1738__chainB_altB_hits_1_decoy_9F9_16_168.pdb,-0.060364041,638.62,0.725475932,0.274524068,-19.70963475,-24.13514061,4.664033412,4.717995411,-1.531841629,0,-1.13028326,4.677412013,1,4,67,0,176,0,0,19,0,0,0,0,19319.61307,1,25,1986,448,583,13,648,150,185,4,284,64,76,2,0,0,0,0,0,0,0,0,113,22,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,1,2.74362,83.36,0,4UYE_9F9
decoys_minimizations/mini_4uye_model0_chainB_9F9_resi1738__chainB_altB_hits_1_decoy_9F9_23_242.pdb,-0.078357548,652.85,0.736798245,0.263201755,-21.11977085,-26.07398076,6.728089635,2.21200833,-1.408802627,0,0,2.883516055,0,5,72,0,228,0,0,10,0,0,0,0,-15190.31587,0,23,2324,520,665,15,772,167,224,6,189,46,55,2,0,0,0,0,0,0,0,0,75,16,22,0,73,16,25,1,0,0,0,0,0,0,0,0,0.263157895,6,1,3.8411,79.7,0,4UYE_9F9
decoys_minimizations/mini_4uye_model0_chainB_9F9_resi1738__chainB_altB_hits_1_decoy_9F9_34_31.pdb,-0.025388475,637.54,0.73913347,0.26086653,-16.33120223,-21.42520184,4.044793409,5.889272316,-2.944215298,0,0,3.276051573,0,1,86,0,136,0,0,15,0,0,0,0,32598.66375,1,21,1614,346,476,12,682,150,197,5,350,82,95,2,0,0,0,0,0,0,0,0,178,43,51,1,27,6,8,0,0,0,0,0,0,0,0,0,0.166666667,5,1,2.836,90.49,0,4UYE_9F9
decoys_minimizations/mini_4v0s_model0_chainA_7HN_resi1149__chainA_altB_hits_1_decoy_7HN_19_36.pdb,0.26747712,220.84,0.577166226,0.422833774,-5.765306206,-6.81839664,1.286870091,2.189428502,-0.754962767,0,0,6.795506781,0,0,51,0,6,0,0,0,0,0,1,0,1994.361471,0,8,529,164,151,3,65,21,19,0,54,19,11,0,61,16,15,0,0,0,0,0,33,11,9,0,160,45,47,2,0,0,0,0,0,0,0,0,0,3,2,3.6546,72.19,0,4V0S_7HN
decoys_minimizations/mini_4v0s_model0_chainA_7HN_resi1149__chainA_altB_hits_1_decoy_7HN_26_27.pdb,0.214424519,243.36,0.643550309,0.356449691,-8.211553009,-9.026718363,1.692004741,1.078748542,-0.430049185,0,0,6.68632733,0,0,73,0,17,3,0,0,0,0,0,0,-10178.6601,0,8,697,206,197,6,120,32,34,1,102,33,31,2,72,21,22,1,0,0,0,0,59,17,17,1,57,16,15,0,0,0,0,0,0,0,0,0,0,3,2,2.8621,72.19,0,4V0S_7HN
decoys_minimizations/mini_4v0s_model0_chainA_7HN_resi1149__chainA_altB_hits_1_decoy_7HN_32_35.pdb,0.261450639,212.37,0.629081668,0.370918332,-7.354951272,-8.359916642,1.533124789,2.162520538,-0.641552688,0,0,8.845369556,0,0,71,0,6,4,0,0,0,0,0,0,34397.55623,0,7,542,165,156,6,80,25,21,0,65,20,16,0,234,62,68,3,0,0,0,0,68,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.5484,72.19,0,4V0S_7HN
decoys_minimizations/mini_4w8e_model0_chainA_3JB_resi500__chainA_hits_1_decoy_3JB_13_69.pdb,-0.216130066,733.3,0.719807406,0.280192594,-15.6923734,-25.84733917,5.716685619,8.195658132,-0.297430936,0,0,5.079079272,0,7,6,150,70,0,15,21,0,0,0,1,-95027.20674,2,10,2660,687,780,15,1349,350,412,8,0,0,0,0,0,0,0,0,0,0,0,0,205,51,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,9,1,1.729,84.13,0,4W8E_3JB
decoys_minimizations/mini_4w8e_model0_chainA_3JB_resi500__chainA_hits_1_decoy_3JB_20_113.pdb,-0.207485291,787.4,0.656209959,0.343790041,-18.26069075,-25.9786531,6.20606207,5.638736152,-0.701283323,0,0,4.316832162,0,3,23,149,78,0,9,12,0,0,0,1,16932.52783,0,16,2626,666,785,14,1185,290,349,7,127,29,38,0,0,0,0,0,0,0,0,0,187,51,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,9,1,2.3171,84.38,0,4W8E_3JB
decoys_minimizations/mini_4w8e_model0_chainA_3JB_resi500__chainA_hits_1_decoy_3JB_34_10.pdb,-0.179989605,800.7,0.72787515,0.27212485,-25.65673119,-26.92773811,5.889775476,-0.5350308,-0.255010883,0,0,1.443036047,0,4,9,232,60,0,30,12,0,0,0,0,-3041.284782,0,20,3124,785,950,17,1297,316,394,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,8,1,2.11822,78.38,0,4W8E_3JB
decoys_minimizations/mini_4we1_model0_chainA_3LQ_resi601__chainA_hits_1_decoy_3LQ_14_76.pdb,-0.224041715,820.5,0.860830111,0.139169889,-32.09419072,-35.00742737,12.3009654,-3.114955832,0.560280291,0,0,2.448543744,0,8,0,276,111,0,34,21,0,0,0,0,17047.34107,0,39,3599,786,847,6,975,214,227,2,371,82,89,2,0,0,0,0,0,0,0,0,198,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578947368,7,1,2.43492,79.6,0,4WE1_3LQ
decoys_minimizations/mini_4we1_model0_chainA_3LQ_resi601__chainA_hits_1_decoy_3LQ_37_198.pdb,-0.204137538,892.2,0.882010647,0.117989353,-42.54766003,-49.25583694,17.23999037,-2.220597855,1.258919542,0,0,1.714167335,0,9,0,333,199,0,49,35,0,0,0,0,145840.7005,0,51,4172,930,972,6,1007,214,232,3,376,78,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,6,1,3.11836,84.15,0,4WE1_3LQ
decoys_minimizations/mini_4we1_model0_chainA_3LQ_resi601__chainA_hits_1_decoy_3LQ_43_13.pdb,-0.253186559,869.7,0.870693811,0.129306189,-37.72798632,-39.79798658,10.27822477,-0.604383362,-0.261430468,0,0,3.455125885,0,5,0,394,14,0,31,7,0,0,0,0,8088.718182,0,44,4038,911,962,8,591,129,141,2,748,159,180,3,161,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,3,2,3.4874,85.64,0,4WE1_3LQ
decoys_minimizations/mini_4wm7_model0_chainA_W11_resi301__chainA_hits_1_decoy_W11_31_167.pdb,-0.23400351,938.4,0.951101332,0.048898668,-32.03413062,-27.85244367,10.23683815,-9.377156564,-0.188619139,0,0,17.11846853,0,0,0,272,74,0,1,2,0,0,0,0,-6838.785465,0,31,3694,802,904,80,764,168,185,16,360,78,85,9,0,0,0,0,0,0,0,0,175,40,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0.380952381,6,0,4.7984,64.16,0,4WM7_W11
decoys_minimizations/mini_4wm7_model0_chainA_W11_resi301__chainA_hits_1_decoy_W11_34_11.pdb,-0.221581872,926.4,0.914341141,0.085658859,-37.22260968,-35.36834679,9.805024635,-4.777228596,-0.155204842,0,0,2.908193876,0,0,0,357,25,0,21,0,0,0,0,0,19862.27567,0,54,3578,765,890,80,195,42,52,5,845,184,210,20,208,48,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,6,0,3.9263,70.79,0,4WM7_W11
decoys_minimizations/mini_4wm7_model0_chainA_W11_resi301__chainA_hits_1_decoy_W11_47_298.pdb,-0.231163093,952.9,0.883252738,0.116747262,-36.61249019,-36.80295463,12.59576626,-6.743757395,-0.123980498,0,0,4.3923924,0,3,1,388,109,0,6,0,0,0,0,0,-35100.44722,0,50,4234,926,1021,88,777,172,195,17,413,92,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909,4,1,4.1329,59.68,0,4WM7_W11
decoys_minimizations/mini_4wmu_model0_chainA_19H_resi402__chainA_altA_hits_1_decoy_19H_13_59.pdb,-0.159629411,727.5,0.932510595,0.067489405,-32.04633343,-32.42823339,16.06911011,-5.465009333,-2.143346837,0,0,4.517634609,0,1,306,0,0,27,0,0,0,0,0,0,-32765.39629,0,28,3137,749,734,34,549,128,131,6,0,0,0,0,0,0,0,0,0,0,0,0,172,43,43,2,0,0,0,0,232,56,58,3,0,0,0,0,0.176470588,3,1,5.14334,41.57,0,4WMU_19H
decoys_minimizations/mini_4wmu_model0_chainA_19H_resi402__chainA_altA_hits_1_decoy_19H_17_122.pdb,-0.162200571,729.7,0.922498613,0.077501387,-28.95229504,-31.09163129,14.08895998,-3.619161641,-1.018456586,0,0,10.07512036,0,2,336,0,0,15,0,0,0,0,0,0,60429.8512,0,29,3152,773,728,36,478,114,111,6,216,48,52,2,0,0,0,0,0,0,0,0,172,39,40,2,168,38,42,2,0,0,0,0,0,0,0,0,0.166666667,5,1,5.9741,57.31,0,4WMU_19H
decoys_minimizations/mini_4wmu_model0_chainA_19H_resi402__chainA_altA_hits_1_decoy_19H_43_67.pdb,-0.140340094,673,0.949691585,0.050308415,-34.98498697,-30.47188587,12.64486311,-9.469467283,-0.826817106,0,0,1.619499274,0,0,324,0,1,19,0,0,0,0,0,0,-23158.34697,0,29,3300,780,775,35,287,78,73,4,320,82,77,4,728,174,169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,4,1,4.7705,59.15,0,4WMU_19H
