name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,Class,PDB_code
decoys_minimizations_2/mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_hits_1_decoy_69E_15_70.pdb,-0.072603624,628.2,0.830868738,0.169131262,-22.19141381,-21.86897436,7.273216972,-3.113937719,-1.053743308,0,0,5.788957767,0,1,51,0,204,0,0,23,0,0,0,0,35222.14697,0,15,2536,618,643,10,139,30,33,0,442,102,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,0,3.68682,46.61,0,5I8G_69E
decoys_minimizations_2/mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_hits_1_decoy_69E_16_271.pdb,-0.039122361,599.2,0.805647111,0.194352889,-22.10934422,-23.48299796,5.078777577,-0.578541644,0.510141428,0,0,2.847817704,0,6,48,0,209,0,0,16,0,0,0,0,36671.97969,0,21,2129,510,550,14,611,138,155,3,386,94,101,4,0,0,0,0,0,0,0,0,0,0,0,0,92,22,27,0,0,0,0,0,0,0,0,0,0.4375,7,1,3.2336,72.4,0,5I8G_69E
decoys_minimizations_2/mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_hits_1_decoy_69E_35_90.pdb,0.028099642,534.9,0.82062434,0.17937566,-20.28055887,-19.63285493,4.240919116,-1.650092839,-1.101928423,0,0,5.588957389,0,1,39,0,177,0,0,12,0,0,0,0,17368.50369,0,19,2475,579,618,18,92,24,24,0,366,86,92,2,0,0,0,0,0,0,0,0,108,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,3,0,4.20792,46.61,0,5I8G_69E
decoys_minimizations_2/mini_5icj_model0_chainA_69Y_resi301__chainA_hits_1_decoy_69Y_29_39.pdb,-0.219200917,828.39,0.748608942,0.251391058,-34.73372489,-36.54616611,13.87305215,-2.017515229,-3.181555402,0,-1.134293263,3.43277116,1,5,436,0,0,19,0,0,0,0,0,0,6897.519192,1,36,3798,936,1012,66,409,101,107,7,640,159,169,10,0,0,0,0,0,0,0,0,0,0,0,0,212,54,56,3,0,0,0,0,0,0,0,0,0.277777778,4,1,3.1941,50.8,0,5ICJ_69Y
decoys_minimizations_2/mini_5icj_model0_chainA_69Y_resi301__chainA_hits_1_decoy_69Y_33_41.pdb,-0.223468883,737.4,0.770704806,0.229295194,-28.29324728,-33.25007238,12.15086781,-1.545838808,-0.255158762,0,0,8.459207388,0,6,338,0,6,19,0,0,0,0,0,0,42881.77755,0,31,3360,829,900,59,422,101,113,7,420,108,115,8,0,0,0,0,0,0,0,0,214,55,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,4,0,2.7191,32.78,0,5ICJ_69Y
decoys_minimizations_2/mini_5icj_model0_chainA_69Y_resi301__chainA_hits_1_decoy_69Y_46_1.pdb,-0.21164521,731.53,0.74552382,0.25447618,-25.88014857,-32.16403761,8.861742334,1.744881588,-1.147673375,0,0,2.691828565,0,7,364,0,0,17,0,0,0,0,0,0,52812.84516,0,38,3622,884,965,63,408,91,109,8,420,103,112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,3,1,3.90232,55.13,0,5ICJ_69Y
decoys_minimizations_2/mini_5ick_model0_chainB_FEZ_resi502__chainB_hits_1_decoy_FEZ_12_0.pdb,-0.204532844,584.1,0.855330258,0.144669742,-21.35727415,-24.05775446,5.857753516,3.101658666,-2.027473902,0,-1.277435872,12.45822588,1,6,230,0,29,9,0,0,0,0,0,0,-28557.40492,1,13,2641,587,570,48,686,154,152,13,484,113,106,8,0,0,0,0,0,0,0,0,241,58,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.0788,99.07,0,5ICK_FEZ
decoys_minimizations_2/mini_5ick_model0_chainB_FEZ_resi502__chainB_hits_1_decoy_FEZ_34_18.pdb,-0.194757787,631.3,0.878904154,0.121095846,-29.04375958,-26.27681442,7.160489119,-6.051405217,-0.374624506,0,0,2.14488197,0,4,291,0,29,10,0,0,0,0,0,0,-93776.4625,0,25,3584,826,791,65,0,0,0,0,695,159,156,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,3,1,2.94022,46.53,0,5ICK_FEZ
decoys_minimizations_2/mini_5ick_model0_chainB_FEZ_resi502__chainB_hits_1_decoy_FEZ_43_17.pdb,-0.176492159,712.1,0.843883673,0.156116327,-31.58099616,-32.82390305,7.888559227,-3.060832765,-0.333766231,0,0,4.555236113,0,5,351,0,20,16,0,1,0,0,0,0,16409.02021,0,30,3955,893,898,74,200,50,47,4,859,206,190,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,3,1,4.0029,66.61,0,5ICK_FEZ
decoys_minimizations_2/mini_5ie5_model0_chainA_36J_resi300__chainA_hits_1_decoy_36J_22_113.pdb,-0.210368427,722,0.864517646,0.135482354,-24.11246107,-29.03413792,11.20692213,0.072063863,0.200350615,0,0,2.135097028,0,13,140,0,213,4,0,14,0,0,0,0,12794.47254,0,28,3109,748,756,61,365,93,90,6,203,46,57,2,0,0,0,0,0,0,0,0,180,45,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,2,2,2.4848,33.29,0,5IE5_36J
decoys_minimizations_2/mini_5ie5_model0_chainA_36J_resi300__chainA_hits_1_decoy_36J_30_1.pdb,-0.254596703,603.7,0.860800283,0.139199717,-13.42946525,-20.69760839,5.540689603,4.836544708,-0.579056329,0,0,-0.671429616,0,14,70,0,200,4,0,12,0,0,0,0,-95920.26712,0,11,1845,471,481,25,1029,254,263,13,201,50,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,-0.99,90.78,0,5IE5_36J
decoys_minimizations_2/mini_5ie5_model0_chainA_36J_resi300__chainA_hits_1_decoy_36J_41_95.pdb,-0.189673962,734.1,0.820025505,0.179974495,-21.07883371,-30.60050595,9.616434894,7.515103288,-1.658424977,-0.19179521,-1.399144398,26.42043085,3,12,181,3,191,6,0,7,0,0,0,0,173579.8238,3,26,3268,804,812,62,420,104,99,9,1024,245,250,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5,3,1.2879,99.1,0,5IE5_36J
decoys_minimizations_2/mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_hits_1_decoy_AUG_11_7.pdb,-0.186162764,663.4,0.838877881,0.161122119,-23.46885323,-32.3529194,8.262739833,9.532527003,-4.572247455,7.11E-15,-1.948526344,2.909685023,2,11,44,270,61,0,36,4,0,0,0,0,-34120.81825,4,13,2225,534,621,25,988,231,279,10,1037,238,284,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,10,4,-1.9714,148.77,0,5IH6_AUG
decoys_minimizations_2/mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_hits_1_decoy_AUG_28_12.pdb,-0.187494078,595,0.885699003,0.114300997,-21.52801791,-31.05868697,9.784109675,6.858864199,0.029231673,-1.252940215,0,6.15614931,1,3,40,257,49,0,24,3,0,0,0,0,-16616.49122,0,26,2558,599,705,30,1015,240,300,10,185,45,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,4,3,1.2583,86.46,0,5IH6_AUG
decoys_minimizations_2/mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_hits_1_decoy_AUG_4_15.pdb,-0.183457241,614.1,0.795230553,0.204769447,-21.51522005,-26.67970804,7.883249939,5.747777344,-2.479897822,-3.363253319,0,0.031334139,2,5,22,264,42,0,33,2,0,0,0,0,4867.726333,4,14,2396,572,690,25,0,0,0,0,1298,315,379,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7,5,-1.4291,119.61,0,5IH6_AUG
decoys_minimizations_2/mini_5ih8_model0_chainA_6BJ_resi401__chainA_hits_1_decoy_6BJ_22_231.pdb,-0.078614354,619.1,0.840033867,0.159966133,-25.57034858,-23.65160359,6.466342126,-5.261957867,-0.525116258,0,0,-0.12201441,0,3,0,259,8,0,20,2,0,0,0,0,13707.50082,0,14,2350,557,687,44,320,74,93,6,115,25,38,2,0,0,0,0,0,0,0,0,83,20,27,1,192,46,48,4,0,0,0,0,0,0,0,0,0.3125,3,0,3.2928,23.55,0,5IH8_6BJ
decoys_minimizations_2/mini_5ih8_model0_chainA_6BJ_resi401__chainA_hits_1_decoy_6BJ_37_148.pdb,-0.064624268,621.5,0.754854095,0.245145905,-25.39323147,-25.07359833,7.7557365,-4.166463913,-0.408618479,0,0,3.303624281,0,4,0,198,57,0,25,12,0,0,0,0,19569.05082,1,20,1786,438,533,35,576,135,177,12,83,19,24,2,73,19,19,2,0,0,0,0,295,73,87,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7,0,3.36112,60.67,0,5IH8_6BJ
decoys_minimizations_2/mini_5ih8_model0_chainA_6BJ_resi401__chainA_hits_1_decoy_6BJ_40_63.pdb,-0.036734393,677.8,0.787086806,0.212913194,-29.82733393,-25.983395,6.013533296,-4.367511637,-1.834354553,0,0,-0.837672263,0,4,0,253,64,0,16,6,0,0,0,0,26440.49069,1,30,2758,675,787,59,232,58,66,5,343,81,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,3,2,4.75612,50.36,0,5IH8_6BJ
decoys_minimizations_2/mini_5iha_model0_chainA_6BE_resi401__chainA_altB_hits_1_decoy_6BE_30_14.pdb,-0.183905574,658.4,0.84066972,0.15933028,-19.67250853,-24.35564084,7.401797517,-0.540728887,0.675108839,-0.832553851,0,4.862717835,1,4,1,267,37,0,18,2,0,0,0,0,-74102.82852,0,20,2633,633,754,57,342,84,102,7,333,83,103,5,111,29,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.7724,41.82,0,5IHA_6BE
decoys_minimizations_2/mini_5iha_model0_chainA_6BE_resi401__chainA_altB_hits_1_decoy_6BE_49_30.pdb,-0.066357042,654.6,0.686333694,0.313666306,-20.3828779,-20.76966501,4.316452952,-0.769829671,-0.48630365,0,0,8.496630815,0,6,0,171,81,0,16,18,0,0,0,1,-123462.196,0,17,1992,486,601,38,495,124,145,10,610,150,181,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,4,3,-0.3463,86.32,0,5IHA_6BE
decoys_minimizations_2/mini_5iha_model0_chainA_6BE_resi401__chainA_altB_hits_1_decoy_6BE_8_7.pdb,-0.139769949,653.2,0.825277585,0.174722415,-25.12835313,-24.60462644,8.36282301,-5.293870412,-0.00279772,0,0,2.407180055,0,5,0,241,46,0,24,7,0,0,0,0,-67034.35005,0,26,2764,681,821,58,482,112,141,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,39,41,4,0,0,0,0,0,0,0,0,0.777777778,3,1,3.263,20.2,0,5IHA_6BE
decoys_minimizations_2/mini_5ikw_model0_chainA_6BU_resi4000__chainA_hits_1_decoy_6BU_18_98.pdb,-0.206513025,810.8,0.651194022,0.348805978,-27.42098142,-31.19901249,5.435256095,4.498458995,-2.368016345,0,0,5.557083407,0,5,0,187,124,0,34,14,0,0,0,0,-101838.8303,0,23,2763,725,858,70,390,98,114,9,561,146,185,15,0,0,0,0,0,0,0,0,202,52,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,6,1,2.93,81.28,0,5IKW_6BU
decoys_minimizations_2/mini_5ikw_model0_chainA_6BU_resi4000__chainA_hits_1_decoy_6BU_37_183.pdb,-0.203145209,848.1,0.64173483,0.35826517,-24.94608864,-30.40638679,8.542695712,3.242031609,-0.94842304,0,0,2.901538338,0,8,2,215,84,0,25,22,0,0,0,0,-24647.85859,0,17,3143,871,968,73,495,136,145,11,334,93,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,1,3.66902,58.37,0,5IKW_6BU
decoys_minimizations_2/mini_5ikw_model0_chainA_6BU_resi4000__chainA_hits_1_decoy_6BU_48_79.pdb,-0.186055465,760.9,0.751366415,0.248633585,-22.69852601,-29.1418872,7.733475123,3.516561455,-1.203304993,0,0,3.03692926,0,4,0,179,93,0,31,6,0,0,0,0,-17392.10557,0,19,2454,645,760,60,532,140,181,13,361,93,108,11,0,0,0,0,0,0,0,0,190,49,54,5,169,49,53,4,0,0,0,0,0,0,0,0,0.066666667,5,1,2.9363,76.88,0,5IKW_6BU
decoys_minimizations_2/mini_5ipj_model0_chainA_6CD_resi401__chainA_hits_1_decoy_6CD_11_9.pdb,-0.143370479,727.1,0.799285955,0.200714045,-22.55563978,-22.2091589,6.213142985,-1.711423097,-1.156825324,0,0,2.82459211,0,5,0,189,50,0,21,0,0,0,0,0,-9441.573163,0,23,3276,837,941,0,748,189,208,0,177,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,5,0,3.3873,52.71,0,5IPJ_6CD
decoys_minimizations_2/mini_5ipj_model0_chainA_6CD_resi401__chainA_hits_1_decoy_6CD_38_101.pdb,-0.13896746,742.3,0.901953161,0.098046839,-26.72529957,-27.29812342,11.74670188,-5.228500931,-0.144204287,0,0,10.27495293,0,2,0,314,60,0,19,0,0,0,0,0,-5365.908286,0,36,3214,813,932,0,381,94,106,0,642,163,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,6,1,3.1637,65.74,0,5IPJ_6CD
decoys_minimizations_2/mini_5ipj_model0_chainA_6CD_resi401__chainA_hits_1_decoy_6CD_43_6.pdb,-0.131679997,738.3,0.85505378,0.14494622,-23.12286843,-21.77178796,5.313734072,-2.717609978,-0.32324148,0,0,13.32651417,0,2,0,178,71,0,16,1,0,0,0,0,63214.99341,0,28,3308,844,929,0,356,95,107,0,372,94,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,2,4.4018,51.75,0,5IPJ_6CD
decoys_minimizations_2/mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_hits_1_decoy_6DG_15_201.pdb,-0.118688777,704.1,0.45319218,0.54680782,-20.17164447,-23.76374276,6.202509097,1.038608216,-0.534500198,0,0,4.136346638,0,6,67,10,216,4,0,2,0,0,1,1,-9897.132727,0,36,3452,944,985,25,138,36,40,2,308,81,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,2,2,1.5562,33.9,0,5ISM_6DG
decoys_minimizations_2/mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_hits_1_decoy_6DG_39_137.pdb,-0.094639026,735,0.435754444,0.564245556,-23.21321122,-27.70117356,9.120350142,1.429307327,-1.914880116,0,0,18.66566863,0,4,88,0,239,8,0,13,0,0,0,1,-91050.89382,0,31,3508,942,1009,22,160,42,47,1,618,154,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952381,3,1,2.349,39.97,0,5ISM_6DG
decoys_minimizations_2/mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_hits_1_decoy_6DG_50_98.pdb,-0.106369222,710.9,0.441715907,0.558284093,-13.40647559,-21.02534428,6.788236291,4.837395036,-1.242034501,0,0,6.656229984,0,3,69,0,172,5,0,2,0,0,0,1,-24125.79635,1,27,3072,840,895,18,340,87,96,2,359,95,103,1,94,33,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,1,1.57212,53.99,0,5ISM_6DG
decoys_minimizations_2/mini_5ita_model0_chainA_6DC_resi801__chainA_hits_1_decoy_6DC_13_47.pdb,-0.223174882,738.7,0.808403982,0.191596018,-38.76604336,-35.5654966,7.573194252,-3.825645692,-2.884312483,0,0,11.35412678,0,9,9,340,17,0,57,15,0,0,0,0,-68936.22482,0,42,3089,822,854,31,1016,264,276,10,225,52,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,1,3.09726,72.82,0,5ITA_6DC
decoys_minimizations_2/mini_5ita_model0_chainA_6DC_resi801__chainA_hits_1_decoy_6DC_28_4.pdb,-0.249578096,684.9,0.801164901,0.198835099,-23.60862708,-25.22359178,3.460146777,9.135406767,-7.440413966,-3.215851403,0,12.22342405,2,2,0,206,23,0,11,6,0,0,0,1,-79075.06015,2,22,2734,731,744,23,384,109,113,3,798,208,219,10,0,0,0,0,0,0,0,0,174,49,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.9458,95.83,0,5ITA_6DC
decoys_minimizations_2/mini_5ita_model0_chainA_6DC_resi801__chainA_hits_1_decoy_6DC_36_141.pdb,-0.213110462,768,0.774670575,0.225329425,-27.30020492,-27.62699941,5.336598015,-1.831576042,-0.995756599,0,0,1.894904102,0,9,27,264,29,0,16,12,0,0,0,0,-196089.1002,0,32,3213,841,858,30,0,0,0,0,932,259,265,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,5,2,2.7582,75.99,0,5ITA_6DC
decoys_minimizations_2/mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_hits_1_decoy_IWX_21_186.pdb,-0.165245696,817.1,0.674835305,0.325164695,-26.57357519,-39.09648352,14.53283783,3.77498227,1.677744961,0,0,31.36538239,0,15,32,3,340,0,0,61,0,0,0,0,-6700.825763,1,31,4122,1139,1156,80,452,122,125,8,336,92,96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,3,1,2.5834,43.78,0,5IWG_IWX
decoys_minimizations_2/mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_hits_1_decoy_IWX_35_11.pdb,-0.199289892,678.7,0.632616883,0.367383117,-21.46075909,-34.53399343,10.01516135,12.42672328,-1.228247338,0,0,13.04423099,0,20,31,10,262,0,0,65,0,0,2,0,-41709.07021,2,29,3369,930,932,65,806,225,233,14,208,55,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,2,2,3.1575,61.02,0,5IWG_IWX
decoys_minimizations_2/mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_hits_1_decoy_IWX_45_60.pdb,-0.192594516,738.9,0.670342317,0.329657683,-30.26544498,-33.83402561,13.88397251,3.204540174,-3.479149017,-0.802035202,-0.409863516,3.139137405,2,9,40,0,297,0,0,56,0,0,1,0,-98309.7973,2,41,3651,1004,1008,70,431,117,121,8,194,55,58,3,289,77,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,1,2,3.72702,44.89,0,5IWG_IWX
decoys_minimizations_2/mini_5ix0_model0_chainA_6EZ_resi404__chainA_hits_1_decoy_6EZ_25_54.pdb,-0.192370973,845,0.652623052,0.347376948,-28.58053834,-39.29908868,11.48217086,8.257594717,-1.522911978,0,-1.184747226,8.07281129,2,10,35,3,385,0,0,46,0,0,0,0,-11929.55076,1,37,3908,1058,1089,74,394,110,116,8,562,157,157,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,1,3.2492,58.64,0,5IX0_6EZ
decoys_minimizations_2/mini_5ix0_model0_chainA_6EZ_resi404__chainA_hits_1_decoy_6EZ_27_18.pdb,-0.203720727,777.8,0.652892589,0.347107411,-26.38843194,-37.19137883,9.477167237,9.812178024,-1.701922681,0,-0.433833229,5.17867332,1,13,23,5,309,0,0,45,0,0,1,0,76167.96135,1,42,3641,984,999,66,428,113,119,7,637,169,179,11,0,0,0,0,0,0,0,0,0,0,0,0,221,62,61,3,0,0,0,0,0,0,0,0,0.055555556,3,1,3.33012,66.48,0,5IX0_6EZ
decoys_minimizations_2/mini_5ix0_model0_chainA_6EZ_resi404__chainA_hits_1_decoy_6EZ_47_13.pdb,-0.162436186,798.8,0.639214867,0.360785133,-29.55607994,-40.54352286,9.171901528,8.391395138,-1.576346039,0,0,2.441903679,0,13,27,7,322,0,0,55,0,0,0,0,-86360.72941,0,44,3690,993,1022,68,1056,287,300,17,293,82,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,6,1,3.0522,81.41,0,5IX0_6EZ
decoys_minimizations_2/mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_hits_1_decoy_6GH_13_12.pdb,-0.215377975,674.6,0.808091174,0.191908826,-23.77720565,-24.70573702,8.678887402,-2.185270673,-0.867579197,0,0,4.487550453,0,5,0,191,51,0,15,7,0,0,0,0,-65252.11972,0,28,2745,653,813,42,945,221,275,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,5,0,1.9406,46.84,0,5J5F_6GH
decoys_minimizations_2/mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_hits_1_decoy_6GH_27_245.pdb,-0.24158163,721.2,0.780718077,0.219281923,-27.68092173,-34.47124826,10.51184472,3.55245582,-0.31428374,0,0,0.210759228,0,3,0,221,66,0,27,18,0,0,0,0,38266.81375,0,24,3298,781,928,51,925,215,298,15,187,46,61,3,165,38,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,5,1,1.8381,72.7,0,5J5F_6GH
decoys_minimizations_2/mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_hits_1_decoy_6GH_31_10.pdb,-0.206618689,601.3,0.849566685,0.150433315,-21.9881064,-26.79580414,5.14205807,5.294000557,-1.150080667,0,-1.809037549,7.49238154,1,4,0,143,106,0,0,7,0,0,0,0,-107798.8539,1,19,2391,571,722,36,939,215,285,15,400,95,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,5,3,0.8074,109.68,0,5J5F_6GH
decoys_minimizations_2/mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_hits_1_decoy_6GF_10_36.pdb,-0.253068762,791.9,0.807280119,0.192719881,-28.46930179,-36.68375599,10.0298622,4.04283378,0.072041346,0,0,3.012690702,0,5,0,244,72,0,44,3,0,0,0,0,147476.1907,0,32,3486,801,1069,54,391,89,125,6,626,149,185,9,0,0,0,0,0,0,0,0,190,45,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,6,0,2.95922,61.19,0,5J5G_6GF
decoys_minimizations_2/mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_hits_1_decoy_6GF_17_201.pdb,-0.238389033,718.2,0.819206018,0.180793982,-29.31253891,-32.66772218,10.10739124,-2.340697121,0.54118538,0,0,6.690514976,0,2,0,166,92,0,14,11,0,0,0,0,54483.21452,0,28,2991,720,919,45,574,132,183,9,0,0,0,0,0,0,0,0,0,0,0,0,372,84,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,0,4.14432,30.71,0,5J5G_6GF
decoys_minimizations_2/mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_hits_1_decoy_6GF_42_170.pdb,-0.1812209,717.5,0.855440322,0.144559678,-31.72893103,-34.49357542,9.308761613,-0.051935392,-1.241135967,0,0,4.843183248,0,3,0,237,111,0,25,7,0,0,0,0,-42872.06986,1,52,3352,792,1021,51,0,0,0,0,713,168,225,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,4,2,2.8969,66.76,0,5J5G_6GF
decoys_minimizations_2/mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_hits_1_decoy_6JX_10_8.pdb,-0.213198551,635.4,0.726890124,0.273109876,-19.2487392,-28.67846342,8.126650048,9.712386381,-4.038124106,-1.309256434,-0.9156738,12.44100436,2,9,113,131,47,14,15,17,0,0,0,0,88972.10437,3,32,2041,510,618,55,603,149,194,14,514,131,165,12,0,0,0,0,0,0,0,0,184,46,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,5,2,1.1634,79.79,0,5JGO_6JX
decoys_minimizations_2/mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_hits_1_decoy_6JX_23_7.pdb,-0.210885697,684,0.697309393,0.302690607,-25.68065088,-30.09974254,8.262296528,4.108391721,-3.995927162,-1.178578442,-0.244802502,2.975214582,3,15,76,190,73,1,7,25,0,0,0,0,-221973.2272,2,27,2972,769,904,79,0,0,0,0,1123,290,332,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,4,2.2002,99.38,0,5JGO_6JX
decoys_minimizations_2/mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_hits_1_decoy_6JX_32_23.pdb,-0.211320023,752.1,0.740328479,0.259671521,-24.20451421,-36.69889842,14.1271747,7.389159837,-1.310983477,-1.573962625,0,18.21898604,1,12,90,196,87,9,21,29,0,0,0,0,-208823.6384,2,42,3005,760,921,75,990,257,304,26,430,100,125,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,8,2,1.9743,112.41,0,5JGO_6JX
decoys_minimizations_2/mini_5jk3_model0_chainA_6L4_resi601__chainA_hits_1_decoy_6L4_17_294.pdb,-0.15940447,708.6,0.631781474,0.368218526,-22.6483967,-27.31732218,6.892759085,3.432647556,-1.509846245,0,0,3.57603321,0,4,7,109,98,0,21,54,0,0,0,0,-30278.87685,2,18,2452,681,693,46,646,169,185,13,90,27,26,1,0,0,0,0,0,0,0,0,157,42,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,6,0,4.1164,52.83,0,5JK3_6L4
decoys_minimizations_2/mini_5jk3_model0_chainA_6L4_resi601__chainA_hits_1_decoy_6L4_23_15.pdb,-0.194102106,650.5,0.655309092,0.344690908,-22.34450183,-24.50424438,6.431670166,3.922446004,-3.738653243,-1.601857693,0,2.866674653,1,7,0,60,156,0,10,56,0,0,0,0,22644.73555,2,25,2354,623,651,46,143,37,35,1,298,80,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,3,0,4.1822,43.1,0,5JK3_6L4
